Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
absolue-terre-brut-nature,Absolue Terre Brut Nature,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SEE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Yellow with gold and amber undertones</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SMELL: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Mirabelle plum, golden apple skin and dusty topsoil</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">TASTE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Deep and rich in texture with Burgundian soul. Red apple, white florals and almond paste with underlying saline notes. Dry and crisp with a long, rounded finish.</span></p>
<p><b data-mce-fragment=""1"">PAIR: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Pair these bubbles with soft, runny cheeses, ceviche, crudo, white fish poached in parchment or one of our favorite dishes: blinis with crème fraîche and salmon roe.</span></p>
<p><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><meta charset=""utf-8"">Like its sister cuvée, Absolue Grès, Absolue Terre comes from the flat, old-vine parcel Val Preuse in the village of Les Riceys. But vinified in clay (“terre” in French) amphora, Terre exhibits some significant differences.</span></p>
<p><meta charset=""utf-8""><em>* There is a purchase limit of 2 bottles per customer. This cuvée is special, rare, and in limited supply. </em></p>",Elise Dechannes,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Elise Dechannes, Inventory, REGION-AUBE, Single Bottles, Style_Blanc des Noirs, Style_Single variety, VARIANT-40485252595756-TYPE-BOTTLE, VARIANT-40485252595756-UNIT-ML, VARIANT-40485252595756-VOLUME-750.0, VINTAGE-BASE 2018",true,Title,Default Title,,,,,EDAT,1814.36948,shopify,deny,manual,135.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EDAT.jpg?v=1661457299,1,,false,Absolue Terre Brut Nature | Blanc de Noirs Champagne by Elise Dechannes | fatcork,"Crafted with precision, this champagne is perfect for intimate gatherings. Shop Absolue Terre Brut Nature with a taste of red apple, white florals & almonds. ",,,,,,,,,,,,,lb,,76.05,true,true,,,active
absolue-terre-brut-nature,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EliseDechannes_ef43ab5a-5406-4f90-bbf5-68a0bb402c6f.jpg?v=1661457299,2,,,,,,,,,,,,,,,,,,,,,,,,
chardonnay-brut-nature,Chardonnay Brut Nature,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SEE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Crystalline with pale gold and green reflections and sprightly effervescence </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">SMELL: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Pithy grapefruit and green apple skin</span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">TASTE: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Delicate layers of plump, mouth-watering citrus and buttermilk with bitter notes of apple seed and toasted hazelnut. Round and rich with beautiful acidity and a subtle saline finish.</span></p>
<p><b data-mce-fragment=""1"">PAIR: </b><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Pour these bubbles to balance the richness of Gruyère mac and cheese topped with shaved black truffle and breadcrumbs. They’d also go swimmingly with a light meal of fish, sushi or raw oysters with a squeeze of lemon.</span></p>
<p><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><meta charset=""utf-8""> <em>* There is a purchase limit of 2 bottles per customer. This cuvée is special, rare, and in limited supply. </em></span></p>",Elise Dechannes,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Elise Dechannes, Inventory, REGION-AUBE, Single Bottles, Style_Blanc des Blancs, Style_Single variety, VARIANT-40485248565292-TYPE-BOTTLE, VARIANT-40485248565292-UNIT-ML, VARIANT-40485248565292-VOLUME-750.0, VINTAGE-BASE 2017",true,Title,Default Title,,,,,EDBB,1814.36948,shopify,deny,manual,128.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EDBB.jpg?v=1661458648,1,,false,Chardonnay Brut Nature | Champagne by Elise Dechannes | fatcork,"Discover the exquisite taste of our Chardonnay Brut Nature sparkling wine. Made with precision and care, indulge in a refreshing burst of flavors with every sip. ",,,,,,,,,,,,,lb,,66.59,true,true,,,active
chardonnay-brut-nature,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EliseDechannes_bcf6ae50-201a-4370-80f7-1eef7991c303.jpg?v=1661458648,2,,,,,,,,,,,,,,,,,,,,,,,,
absolue-gres-brut-nature,Absolue Grès Brut Nature,"<p><b>SEE: </b><span style=""font-weight: 400;"">Amber with flecks of gold</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Red plum, citrus zest and white florals </span></p>
<p><b>TASTE:</b><span style=""font-weight: 400;""> Plum and citrus. Powerful in structure with dense flavors balanced by fresh acidity. Dry, satisfying finish. </span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pour yourself a glass, and leave the bottle open while you throw juicy spot prawns on the grill. You’ll notice how the Champagne changes as it’s left to take in air. </span></p>
<p><span style=""font-weight: 400;""><meta charset=""utf-8"">While most of Elise Dechannes’ vineyards enjoy southeastern sun exposure on the steep hillsides of Les Riceys, the pinot noir grapes that Elise uses to make this stunning limited-release cuvée come from the old-vine parcel Val Preuse, which is mostly flat. French for “sandstone,” Grès achieves its signature freshness through vinification in sandstone amphora. Leave this bottle open as you sip, and notice how the dense plum and citrus flavors change as the Champagne takes in air.</span></p>
<p><meta charset=""utf-8""><em>* There is a purchase limit of 2 bottles per customer. This cuvée is special, rare, and in limited supply. </em></p>",Elise Dechannes,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Elise Dechannes, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Blanc des Noirs, Style_Single variety, VARIANT-40485244665900-TYPE-BOTTLE, VARIANT-40485244665900-UNIT-ML, VARIANT-40485244665900-VOLUME-750.0, VINTAGE-BASE 2019",true,Title,Default Title,,,,,EDAG,1814.36948,shopify,deny,manual,135.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EDAG.jpg?v=1664922464,1,,false,Absolue Grès Brut Nature | Blanc de Noirs Champagne by Elise Dechannes | fatcork,"Minimal intervention takes serious skill. Elise Dechannes has it in spades. Click to try her Absolue Grès Brut Nature, a bottle selected by fatcork’s founder.",,,,,,,,,,,,,lb,,76.05,true,true,,,active
absolue-gres-brut-nature,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EliseDechannes_a1192d4c-908f-4c0d-a6c3-fff5598c922e.jpg?v=1664922464,2,,,,,,,,,,,,,,,,,,,,,,,,
cuvee-excellence-brut-rose,Cuvée Excellence Brut Rosé,"<p><b>SEE: </b><span style=""font-weight: 400;"">Pale pink with glints of gold and orange and a wildly effervescent mousse </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Summer strawberries, raspberries, green apple skin, hazelnut and candied orange</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">A burst of juicy yet tart red berry mixed with watermelon rind, grated nutmeg and grandma’s Strawberry Bon Bons. Mineral undertones of wet chalk and sea spray. Light and crisp with focused acidity and a long, dry finish.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pour this bottle alongside a baby spinach salad with candied nuts, strawberries, goat cheese and balsamic vinaigrette or a grilled Gruyère and French ham sandwich. It’s also a knockout pairing for strawberry rhubarb pie with Chantilly cream.</span><br></p>",Alexandre Lenique,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Extra Brut (0-6 g/l), Extra Brut, Grower_Alexandre Lenique, Inventory, REGION-CÔTE DES BLANCS, Single Bottles, spo-default, spo-disabled, Style_Rosé, VARIANT-40485240963116-TYPE-BOTTLE, VARIANT-40485240963116-UNIT-ML, VARIANT-40485240963116-VOLUME-750.0, VINTAGE-40% VIN DE RÉSERVE 60% 2016",true,Title,Default Title,,,,,ALRO,1814.36948,shopify,deny,manual,75.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_ALRO.jpg?v=1661550664,1,,false,Cuvée Rosé | Rosé Champagne by Alexandre Lenique | fatcork,"Experience the excellence of our Cuvée Excellence Brut Reserve sparkling wine. Made with precision and care, indulge in a refreshing burst of flavors with every sip. ",,,,,,,,,,,,,lb,,35.68,true,true,,,active
cuvee-excellence-brut-rose,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Lenique2_dc249efb-2f19-40e4-9c5e-a249ebb8ae43.jpg?v=1661550664,2,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2013,Millésime 2013,"<p><b>SEE: </b><span style=""font-weight: 400;"">Faint yellow with a glimmer of chartreuse and soft, refined bubbles </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Bright and citrusy with a spritz of toasted almond</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Fresh and fruity. Candied lemon, vanilla and soft honey.</span></p>
<p><b>PAIR: <span style=""font-weight: 400;"">Break out these bubbles with a buttoned-up Sunday roast. Make it a true family affair by asking your guests to come with a traditional British side to share. Bring on the potatoes, peas, carrots and, of course, Yorkshire pudding.</span></b></p>",Pascal Redon,,Standard,"ABV-12, Bottle Size_Standard, Brut, Dosage_Brut (0-12 g/l), Grower_Pascal Redon, Inventory, REGION-MONTAGNE DE REIMS, Single Bottles, spo-default, spo-disabled, VARIANT-40475732607020-TYPE-BOTTLE, VARIANT-40475732607020-UNIT-ML, VARIANT-40475732607020-VOLUME-750.0, VINTAGE-100% 2012, VINTAGE-100% 2013",true,Title,Default Title,,,,,PR13,1814.36948,shopify,deny,manual,72.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PR13.jpg?v=1661539610,1,,false,,,,,,,,,,,,,,,lb,,31.10,true,true,,,active
millesime-2013,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PascalRedon_aab77a67-9440-4907-b5cd-2407a2765c6f.jpg?v=1661539610,2,,,,,,,,,,,,,,,,,,,,,,,,
millesime-2013,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Adrien_Redon_Fatcork_f545ec96-878d-41dc-b447-08198d9d00c6.jpg?v=1661539610,3,,,,,,,,,,,,,,,,,,,,,,,,
pinot-noir-2014,Pinot Noir 2014,"<p><b>SEE: </b><span style=""font-weight: 400;"">Deep yellow with golden reflections and a fine, elegant mousse</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Crumbly cheese and yellow apple followed by softer notes of fresh baked bread and puff pastries</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Honey, lemon verbena and candied apricots. Fresh and lively with a long, lingering finish.</span></p>
<p><b>PAIR: <span style=""font-weight: 400;"">Pop this bottle, and let it sit for about 25 minutes in order to taste its nuances. And if you have a decanter, that’ll help it open up even more! When you finally get to sipping, savor every drop, stopping only for a crisp, salty potato chip to cleanse your palate before going back for more. </span></b></p>
<p> </p>",Elise Dechannes,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Elise Dechannes, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Blanc des Noirs, Style_Single variety, VARIANT-40475697545260-TYPE-BOTTLE, VARIANT-40475697545260-UNIT-ML, VARIANT-40475697545260-VOLUME-750.0, VINTAGE-100% 2014",true,Title,Default Title,,,,,ED14,1814.36948,shopify,deny,manual,125.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_ED14.jpg?v=1661465489,1,,false,Pinot Noir | Blanc de Blancs Champagne by Elise Dechannes | fatcork,Experience the rich and flavorful Pinot Noir 2014 by Elise Dechannes. This wine boasts a perfect balance of fruit and earthy tones. Order now in fatcork.,,,,,,,,,,,,,lb,,62.87,true,true,,,active
pinot-noir-2014,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EliseDechannes_6c8dfc72-d968-476b-ade9-56b9e1a541d2.jpg?v=1661465489,2,,,,,,,,,,,,,,,,,,,,,,,,
coeur-de-noir,Coeur de Noir,"<p><b>SEE: </b><span style=""font-weight: 400;"">Blanched almond white and pale yellow</span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Vanilla, almond, cherry blossoms and citrus</span></p>
<p><b>TASTE:</b><span style=""font-weight: 400;""> Delicate but structured. Balanced with bright acidity and fresh mineral notes of wet clay and chalk. Peach skin, fennel and white pepper.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">You can’t beat pairing this heartful cuvée with a tangy beet and goat cheese salad. But a glass with cheesy pepperoni and mushroom pizza would be pleasing, as well. </span></p>
<p> </p>",Elise Dechannes,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Extra Brut (0-6 g/l), Grower_Elise Dechannes, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Blanc des Noirs, Style_Single variety, VARIANT-40475676344364-TYPE-BOTTLE, VARIANT-40475676344364-UNIT-ML, VARIANT-40475676344364-VOLUME-750.0, VINTAGE-BASE 2014",true,Title,Default Title,,,,,EDCN,1814.36948,shopify,deny,manual,129.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EDCN.jpg?v=1661459620,1,,false,Coeur de Noir | Blanc de Noirs Champagne by Elise Dechannes | fatcork,"Experience the richness of Coeur de Noir, our premium Pinot Noir sparkling wine. With its deep, intense flavors, it's the perfect choice for any celebration. ",,,,,,,,,,,,,lb,,64.90,true,true,,,active
coeur-de-noir,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EliseDechannes_85de617e-45f1-462c-9ea1-b7177205a8cd.jpg?v=1661459620,2,,,,,,,,,,,,,,,,,,,,,,,,
essentielle,Essentielle,"<p><b>SEE: </b><span style=""font-weight: 400;"">Soft yellow like bales of hay </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Citrus zest, fresh raspberry, unripe cherries and fresh mineral notes of wet rock</span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Bright, bold acidity in the first sip. With a second, you’ll notice more weight with delicate red fruit flavors and a soft, fresh finish that lingers.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pair this stunner with a colorful, texture-rich charcuterie board featuring olives, grainy mustard and French saucisson, of course! You could also drink this with a delicious turkey club (heavy on the mayo) and a side of crunchy kettle chips. </span></p>",Elise Dechannes,,Standard,"ABV-12, Blanc de Noirs, Bottle Size_Standard, Dosage_Brut Nature (0-3 g/l), Grower_Elise Dechannes, Inventory, REGION-AUBE, Single Bottles, spo-default, spo-disabled, Style_Single variety, VARIANT-40475665399852-TYPE-BOTTLE, VARIANT-40475665399852-UNIT-ML, VARIANT-40475665399852-VOLUME-750.0, VINTAGE-BASE 2020",true,Title,Default Title,,,,,EDES,1814.36948,shopify,deny,manual,87.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EDES.jpg?v=1661461036,1,,false,Elise Dechannes Champagne | Single Bottle of Essentielle | fatcork,Minimal intervention takes serious skill. Elise Dechannes has it in spades. Click to try her Essentielle champagne with a taste to delicate red fruit flavors. ,,,,,,,,,,,,,lb,,43.94,true,true,,,active
essentielle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_EliseDechannes_b9ecf20f-1907-4d5f-b545-f922efcbce1b.jpg?v=1661461036,2,,,,,,,,,,,,,,,,,,,,,,,,
sept-2022-the-merrymakers,SEPT 2022: The Merrymakers,"<div>
<ul>
<li>AREB</li>
<li>ARRO</li>
<li>ARGR*</li>
<li>PR12N*</li>
<li>PR13*</li>
<li>PTBB*</li>
<li>PT12*</li>
<li>PTRO</li>
<li>EDES*</li>
<li>EDCN*</li>
<li>ED14*</li>
<li>EDBT</li>
</ul>
<p> </p>
</div>
<ul></ul>",fatcork,,Club package,"ABV-12, SEPT2022, VARIANT-40475605598252-TYPE-BOX, VARIANT-40475605598252-UNIT-ML, VARIANT-40475605598252-VOLUME-9000.0",false,Title,Default Title,,,,,SEPT22MM,22226.02613,shopify,deny,manual,749.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,433.20,true,true,,,archived
sept-2022-extra-fancy-gift,SEPT 2022: Extra Fancy Gift,"<ul>
<li>AREB<br>
</li>
<li>ARRO<br>
</li>
<li>ARGR*</li>
<li>PR12N*<br>
</li>
<li>PTBB<br>
</li>
<li>PTRO<br>
</li>
</ul>
<div id=""gtx-trans"" style=""position: absolute; left: 246px; top: 125px;"">
<div class=""gtx-trans-icon""></div>
</div>",fatcork,,Club package,"ABV-12, SEPT2022, VARIANT-40475554873388-TYPE-BOX, VARIANT-40475554873388-UNIT-ML, VARIANT-40475554873388-VOLUME-4500.0",false,Title,Default Title,,,,,SEPT22EFGT,11339.80925,shopify,deny,manual,349.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,171.13,true,true,,,archived
sept-2022-the-frequent-fizzers,SEPT 2022: The Frequent Fizzers,"<ul>
<li>AREB<br>
</li>
<li>ARRO --&gt; PR13 for no rose<br>
</li>
<li>ARGR*</li>
<li>PR12N*<br>
</li>
<li>PTBB<br>
</li>
<li>PTRO --&gt; PT11 for no rose<br>
</li>
</ul>",fatcork,,Club package,"ABV-12, SEPT2022, VARIANT-40475463352364-TYPE-BOX, VARIANT-40475463352364-UNIT-ML, VARIANT-40475463352364-VOLUME-4500.0",false,Title,Default Title,,,,,SEP22FF,11339.80925,shopify,deny,manual,396.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,171.13,true,true,,,archived
sept-2022-classic-gift,SEPT 2022: Classic Gift,"<ul>
<li>AREB<br>
</li>
<li>ARRO --&gt; No Rose = PRBT<br>
</li>
<li>PR13*<br>
</li>
</ul>",fatcork,,Club package,"ABV-12, SEPT2022, VARIANT-40475406237740-TYPE-BOX, VARIANT-40475406237740-UNIT-ML, VARIANT-40475406237740-VOLUME-2250.0",false,Title,Default Title,,,,,SEPT22CLGF,5896.70081,shopify,deny,manual,199.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,73.16,true,true,,,archived
sept-2022-fancy-gift,SEPT 2022: Fancy Gift,"<ul>
<li>AREB<br>
</li>
<li>ARRO<br>
</li>
<li>PTBB<br>
</li>
<li>PT12*</li>
</ul>",fatcork,,Club package,"ABV-12, SEPT2022, VARIANT-40475375304748-TYPE-BOX, VARIANT-40475375304748-UNIT-ML, VARIANT-40475375304748-VOLUME-3000.0",false,Title,Default Title,,,,,SEPT22FAGF,7711.07029,shopify,deny,manual,249.00,,true,true,"",,,,false,,,,,,,,,,,,,,,lb,,121.84,true,true,,,archived
grand-cru-millesime-2012,Grand Cru Millésime 2012,"<p><b>SEE: </b><span style=""font-weight: 400;"">Sparkling gold </span></p>
<p><b>SMELL: </b><span style=""font-weight: 400;"">Marzipan and soft cherry </span></p>
<p><b>TASTE: </b><span style=""font-weight: 400;"">Present acidity upfront with delightfully salty minerality. White peach, apricot and lemon followed by toasted brioche and warm vanilla in the finish.</span></p>
<p><b>PAIR: </b><span style=""font-weight: 400;"">Pull this bottle when you’d prefer a polished pairing for a casual seafood affair. Crab cakes, lobster rolls or a grilled branzino would complement the minerality of this chardonnay perfectly.</span></p>
<p> </p>",Petit Le Brun et Fils,,Standard,"ABV-12, Bottle Size_Standard, Dosage_Extra Brut (0-6 g/l), Extra Brut, Grower_Petit le Brun et Fils, Inventory, REGION-CÔTE DES BLANCS, Single Bottles, spo-default, spo-disabled, Style_Single variety, VARIANT-40475227193388-UNIT-ML, VARIANT-40475227193388-VOLUME-750.0, VINTAGE-100% 2012",true,Title,Default Title,,,,,PT12,1814.36948,shopify,deny,manual,110.00,,true,true,"",https://cdn.shopify.com/s/files/1/0347/9578/2188/products/Fatcork_PT12.jpg?v=1661640355,1,,false,Grand Cru Millésime | Blanc de Blancs Champagne by Petit Le Brun | fatcork,Treat yourself to the exquisite taste of Fat Cork's Grand Cru Millésime champagne. Celebrate in style with this exceptional vintage. Buy now in fatcork!,,,,,,,,,,,,,lb,,45.80,true,true,,,active
